Date,Week day,Close,1W,1M,2M,3M,6M,12M
2018-07-17,Tue,-0.44814,-0.43086,-0.39657,-0.37014,-0.358,-0.318,-0.23429
2018-07-16,Mon,-0.445,-0.42586,-0.396,-0.37043,-0.35786,-0.31786,-0.23571
2018-07-13,Fri,-0.44157,-0.42586,-0.396,-0.36857,-0.35786,-0.31286,-0.23186
2018-07-12,Thu,-0.44157,-0.42586,-0.398,-0.36857,-0.35771,-0.31329,-0.23186
2018-07-11,Wed,-0.44114,-0.42486,-0.39757,-0.36729,-0.35643,-0.31386,-0.23257
2018-07-10,Tue,-0.44114,-0.42486,-0.39757,-0.36743,-0.35543,-0.31271,-0.23286
2018-07-09,Mon,-0.44114,-0.42486,-0.39757,-0.36886,-0.357,-0.31471,-0.23729
2018-07-06,Fri,-0.44043,-0.42486,-0.39757,-0.36857,-0.35686,-0.31357,-0.23743
2018-07-05,Thu,-0.43971,-0.42486,-0.39757,-0.36857,-0.35686,-0.31314,-0.23714
2018-07-04,Wed,-0.439,-0.42629,-0.40014,-0.37029,-0.35843,-0.31414,-0.23529
2018-07-03,Tue,-0.43757,-0.42486,-0.39829,-0.36886,-0.35686,-0.31314,-0.23586
2018-07-02,Mon,-0.43757,-0.42486,-0.394,-0.36886,-0.35686,-0.32029,-0.23657
2018-06-29,Fri,-0.439,-0.42486,-0.394,-0.36857,-0.35714,-0.31886,-0.23071
2018-06-28,Thu,-0.43829,-0.42486,-0.396,-0.37086,-0.36357,-0.31886,-0.23243
2018-06-27,Wed,-0.43829,-0.42843,-0.39743,-0.37529,-0.365,-0.32,-0.23243
2018-06-26,Tue,-0.43657,-0.42514,-0.39829,-0.37229,-0.36714,-0.31857,-0.23157
2018-06-25,Mon,-0.43871,-0.42771,-0.39686,-0.37229,-0.36829,-0.31871,-0.23157
2018-06-22,Fri,-0.44186,-0.42843,-0.39686,-0.37343,-0.36786,-0.31786,-0.23214
2018-06-21,Thu,-0.44086,-0.42986,-0.39843,-0.37314,-0.366,-0.31186,-0.23686
2018-06-20,Wed,-0.44014,-0.42843,-0.39843,-0.37314,-0.366,-0.31114,-0.23614
2018-06-19,Tue,-0.44014,-0.42843,-0.39871,-0.37314,-0.36286,-0.30614,-0.23543
2018-06-18,Mon,-0.44086,-0.427,-0.39871,-0.37029,-0.35571,-0.30471,-0.234
2018-06-15,Fri,-0.44014,-0.42743,-0.398,-0.371,-0.35429,-0.30471,-0.234
2018-06-14,Thu,-0.44014,-0.42814,-0.398,-0.371,-0.34886,-0.30386,-0.229
2018-06-13,Wed,-0.44014,-0.42814,-0.40014,-0.37386,-0.35029,-0.30529,-0.229
2018-06-12,Tue,-0.44014,-0.421,-0.40086,-0.37386,-0.35029,-0.30529,-0.22829
2018-06-11,Mon,-0.43943,-0.42457,-0.40086,-0.37529,-0.35171,-0.30529,-0.22829
2018-06-08,Fri,-0.43943,-0.42529,-0.40086,-0.37529,-0.35171,-0.30457,-0.22757
2018-06-07,Thu,-0.43843,-0.42529,-0.40086,-0.376,-0.35171,-0.30671,-0.22686
2018-06-06,Wed,-0.43843,-0.42671,-0.40657,-0.37386,-0.35029,-0.30571,-0.22829
2018-06-05,Tue,-0.43986,-0.42671,-0.40657,-0.37457,-0.35057,-0.30857,-0.23186
2018-06-04,Mon,-0.44129,-0.42386,-0.40657,-0.37457,-0.35057,-0.30857,-0.23043
2018-06-01,Fri,-0.43986,-0.42386,-0.40657,-0.37529,-0.35057,-0.30857,-0.23114
2018-05-31,Thu,-0.43843,-0.42457,-0.39943,-0.37529,-0.35057,-0.30786,-0.23143
2018-05-30,Wed,-0.43914,-0.42457,-0.40086,-0.37529,-0.35129,-0.30714,-0.23143
2018-05-29,Tue,-0.43771,-0.42457,-0.39943,-0.37529,-0.35129,-0.30714,-0.22786
2018-05-25,Fri,-0.43771,-0.42814,-0.39943,-0.37529,-0.352,-0.31,-0.22757
2018-05-24,Thu,-0.44129,-0.42743,-0.39943,-0.37671,-0.352,-0.30929,-0.22686
2018-05-23,Wed,-0.43843,-0.426,-0.39943,-0.37671,-0.352,-0.31,-0.22971
2018-05-22,Tue,-0.43771,-0.42529,-0.39943,-0.37671,-0.352,-0.31,-0.229
2018-05-21,Mon,-0.43771,-0.426,-0.39943,-0.37671,-0.35343,-0.31143,-0.23186
2018-05-18,Fri,-0.43771,-0.42743,-0.39943,-0.37671,-0.35343,-0.31071,-0.23114
2018-05-17,Thu,-0.43771,-0.42814,-0.39871,-0.37671,-0.35343,-0.31214,-0.23257
2018-05-16,Wed,-0.43843,-0.42671,-0.398,-0.37671,-0.352,-0.31286,-0.23257
2018-05-15,Tue,-0.43771,-0.42671,-0.39729,-0.37671,-0.35057,-0.31429,-0.24043
2018-05-14,Mon,-0.43771,-0.42814,-0.39729,-0.37671,-0.35057,-0.31429,-0.24043
2018-05-11,Fri,-0.43986,-0.42814,-0.39871,-0.377,-0.35086,-0.315,-0.24114
2018-05-10,Thu,-0.43771,-0.42814,-0.39871,-0.377,-0.35086,-0.315,-0.24114
2018-05-09,Wed,-0.43771,-0.42671,-0.40086,-0.377,-0.35257,-0.31714,-0.24257
2018-05-08,Tue,-0.43771,-0.42314,-0.40086,-0.377,-0.35329,-0.31357,-0.24257
2018-05-04,Fri,-0.44057,-0.42029,-0.40086,-0.37771,-0.35329,-0.31357,-0.24257
2018-05-03,Thu,-0.43771,-0.42029,-0.40157,-0.37771,-0.35429,-0.31357,-0.24257
2018-05-02,Wed,-0.44057,-0.42171,-0.40086,-0.37914,-0.35571,-0.31643,-0.244
2018-05-01,Tue,,-0.42171,-0.40086,-0.37986,-0.35571,-0.31686,-0.244
2018-04-30,Mon,-0.44057,-0.42171,-0.40086,-0.37986,-0.35571,-0.31686,-0.244
2018-04-27,Fri,-0.44043,-0.42171,-0.40086,-0.37986,-0.35571,-0.31686,-0.244
2018-04-26,Thu,-0.43971,-0.42171,-0.40229,-0.38271,-0.36357,-0.319,-0.24414
2018-04-25,Wed,-0.44043,-0.42171,-0.40229,-0.38271,-0.36357,-0.32114,-0.24414
2018-04-24,Tue,-0.44114,-0.42171,-0.40229,-0.38414,-0.365,-0.32114,-0.24414
2018-04-23,Mon,-0.44114,-0.422,-0.40157,-0.38343,-0.365,-0.32114,-0.24414
2018-04-20,Fri,-0.44186,-0.422,-0.40157,-0.38343,-0.365,-0.32157,-0.24486
2018-04-19,Thu,-0.44043,-0.422,-0.40157,-0.38271,-0.365,-0.32371,-0.24629
2018-04-18,Wed,-0.44114,-0.422,-0.40157,-0.38271,-0.365,-0.32371,-0.24629
2018-04-17,Tue,-0.44186,-0.422,-0.40157,-0.38271,-0.365,-0.32371,-0.24629
2018-04-16,Mon,-0.44186,-0.422,-0.40157,-0.38314,-0.365,-0.32371,-0.24629
2018-04-13,Fri,-0.44186,-0.422,-0.40157,-0.38314,-0.365,-0.32371,-0.24629
2018-04-12,Thu,-0.43829,-0.422,-0.40014,-0.38457,-0.36571,-0.32371,-0.24486
2018-04-11,Wed,-0.439,-0.422,-0.40086,-0.38457,-0.36571,-0.32371,-0.24486
2018-04-10,Tue,-0.439,-0.422,-0.40514,-0.38457,-0.36571,-0.32443,-0.24486
2018-04-09,Mon,-0.439,-0.422,-0.40371,-0.38457,-0.36571,-0.32514,-0.24486
2018-04-06,Fri,-0.439,-0.422,-0.40371,-0.38571,-0.36571,-0.32371,-0.24486
2018-04-05,Thu,-0.439,-0.422,-0.403,-0.38571,-0.36429,-0.32371,-0.24557
2018-04-04,Wed,-0.43614,-0.422,-0.40157,-0.38571,-0.36429,-0.32371,-0.24557
2018-04-03,Tue,-0.43829,-0.42343,-0.403,-0.38,-0.36429,-0.32329,-0.24557
2018-03-29,Thu,-0.43471,-0.42343,-0.40657,-0.38429,-0.37071,-0.32543,-0.24557
2018-03-28,Wed,-0.439,-0.42343,-0.40729,-0.38571,-0.37429,-0.32757,-0.25129
2018-03-27,Tue,-0.43757,-0.42343,-0.40871,-0.38714,-0.37643,-0.33114,-0.25129
2018-03-26,Mon,-0.43829,-0.42343,-0.40657,-0.38714,-0.37786,-0.33114,-0.25129
2018-03-23,Fri,-0.439,-0.42271,-0.408,-0.38857,-0.38143,-0.33114,-0.25129
2018-03-22,Thu,-0.439,-0.42129,-0.40943,-0.39143,-0.38643,-0.33043,-0.25129
2018-03-21,Wed,-0.439,-0.42271,-0.40943,-0.39571,-0.38929,-0.33186,-0.25271
2018-03-20,Tue,-0.44043,-0.42271,-0.41086,-0.39714,-0.38929,-0.33314,-0.25271
2018-03-19,Mon,-0.43971,-0.42271,-0.41086,-0.39714,-0.38929,-0.331,-0.25371
2018-03-16,Fri,-0.44043,-0.42271,-0.41157,-0.39714,-0.37929,-0.32957,-0.25371
2018-03-15,Thu,-0.44114,-0.422,-0.41086,-0.39714,-0.37929,-0.32957,-0.25371
2018-03-14,Wed,-0.44186,-0.422,-0.41086,-0.39714,-0.37929,-0.32886,-0.25429
2018-03-13,Tue,-0.44114,-0.422,-0.41086,-0.39714,-0.37929,-0.32886,-0.25429
2018-03-12,Mon,-0.44043,-0.422,-0.41086,-0.39714,-0.37929,-0.32886,-0.25571
2018-03-09,Fri,-0.44186,-0.422,-0.41086,-0.39714,-0.37929,-0.33029,-0.25857
2018-03-08,Thu,-0.44186,-0.422,-0.41086,-0.39857,-0.37929,-0.33114,-0.255
2018-03-07,Wed,-0.44186,-0.422,-0.40657,-0.39857,-0.37929,-0.33114,-0.255
2018-03-06,Tue,-0.43757,-0.422,-0.40214,-0.39357,-0.37929,-0.32971,-0.25357
2018-03-05,Mon,-0.44186,-0.422,-0.40043,-0.39071,-0.37929,-0.32971,-0.255
2018-03-02,Fri,-0.44186,-0.42271,-0.40186,-0.39071,-0.37929,-0.32971,-0.255
2018-03-01,Thu,-0.44157,-0.42271,-0.40114,-0.39071,-0.37929,-0.329,-0.255
2018-02-28,Wed,-0.43971,-0.42271,-0.40186,-0.39,-0.37929,-0.32829,-0.255
2018-02-27,Tue,-0.44143,-0.42271,-0.40257,-0.39,-0.37929,-0.324,-0.25429
2018-02-26,Mon,-0.44143,-0.422,-0.40257,-0.39,-0.38,-0.32543,-0.25571
2018-02-23,Fri,-0.44371,-0.42057,-0.40257,-0.39,-0.38,-0.32671,-0.25686
2018-02-22,Thu,-0.44143,-0.41986,-0.40186,-0.38571,-0.37543,-0.32386,-0.25757
2018-02-21,Wed,-0.44286,-0.422,-0.40329,-0.38857,-0.38443,-0.32243,-0.259
2018-02-20,Tue,-0.44143,-0.422,-0.40329,-0.38857,-0.378,-0.32129,-0.25757
2018-02-19,Mon,-0.44214,-0.422,-0.40329,-0.38857,-0.37657,-0.322,-0.25757
2018-02-16,Fri,-0.44214,-0.42271,-0.40186,-0.38829,-0.376,-0.32486,-0.25629
2018-02-15,Thu,-0.443,-0.42486,-0.40257,-0.39057,-0.38,-0.327,-0.25629
2018-02-14,Wed,-0.44143,-0.42629,-0.40257,-0.39057,-0.38,-0.32771,-0.25486
2018-02-13,Tue,-0.44286,-0.42486,-0.40257,-0.39343,-0.38286,-0.32986,-0.25471
2018-02-12,Mon,-0.44286,-0.42486,-0.404,-0.393,-0.38286,-0.33057,-0.25329
2018-02-09,Fri,-0.43714,-0.427,-0.40471,-0.393,-0.38214,-0.33286,-0.254
2018-02-08,Thu,-0.44314,-0.427,-0.40471,-0.393,-0.38214,-0.33429,-0.25686
2018-02-07,Wed,-0.44286,-0.42771,-0.40471,-0.393,-0.38214,-0.33429,-0.25686
2018-02-06,Tue,-0.43857,-0.42843,-0.40614,-0.39229,-0.38071,-0.33429,-0.25829
2018-02-05,Mon,-0.44429,-0.42814,-0.40614,-0.39229,-0.38071,-0.33429,-0.25829
2018-02-02,Fri,-0.44357,-0.42529,-0.40614,-0.39371,-0.37986,-0.33857,-0.26271
2018-02-01,Thu,-0.43914,-0.42457,-0.40543,-0.393,-0.37843,-0.33857,-0.26343
2018-01-31,Wed,-0.44143,-0.42457,-0.40543,-0.39157,-0.377,-0.33714,-0.26257
2018-01-30,Tue,-0.44,-0.42429,-0.40543,-0.39157,-0.377,-0.33714,-0.26257
2018-01-29,Mon,-0.443,-0.42429,-0.40614,-0.39229,-0.38157,-0.33857,-0.26257
2018-01-26,Fri,-0.44214,-0.42429,-0.40614,-0.39271,-0.38286,-0.33557,-0.26229
2018-01-25,Thu,-0.44143,-0.42429,-0.40614,-0.39271,-0.38286,-0.33557,-0.26229
2018-01-24,Wed,-0.44143,-0.42429,-0.40471,-0.39271,-0.38286,-0.33343,-0.26186
2018-01-23,Tue,-0.44143,-0.42429,-0.40471,-0.39271,-0.38286,-0.33414,-0.26186
2018-01-22,Mon,-0.43843,-0.42429,-0.40471,-0.39129,-0.38143,-0.337,-0.26043
2018-01-19,Fri,-0.44171,-0.42429,-0.40471,-0.39129,-0.38143,-0.33486,-0.26171
2018-01-18,Thu,-0.44,-0.42429,-0.40471,-0.39129,-0.38129,-0.33271,-0.26157
2018-01-17,Wed,-0.44029,-0.42429,-0.40543,-0.39129,-0.38129,-0.332,-0.25971
2018-01-16,Tue,-0.44157,-0.42429,-0.40543,-0.39129,-0.38129,-0.332,-0.25043
2018-01-15,Mon,-0.43871,-0.425,-0.40543,-0.39129,-0.38129,-0.33429,-0.25186
2018-01-12,Fri,-0.43957,-0.42429,-0.40471,-0.39114,-0.381,-0.33371,-0.25057
2018-01-11,Thu,-0.43957,-0.425,-0.40543,-0.39114,-0.381,-0.325,-0.24543
2018-01-10,Wed,-0.43786,-0.425,-0.40543,-0.39186,-0.38086,-0.325,-0.24386
2018-01-09,Tue,-0.435,-0.425,-0.40614,-0.39186,-0.38071,-0.325,-0.25029
2018-01-08,Mon,-0.43714,-0.425,-0.40614,-0.39186,-0.38071,-0.325,-0.25029
2018-01-05,Fri,-0.43857,-0.425,-0.40757,-0.39186,-0.38143,-0.32429,-0.25029
2018-01-04,Thu,-0.43686,-0.42214,-0.40757,-0.39186,-0.38357,-0.32429,-0.25243
2018-01-03,Wed,-0.43829,-0.425,-0.40757,-0.39329,-0.38543,-0.325,-0.25171
2018-01-02,Tue,-0.43929,-0.425,-0.41114,-0.39329,-0.38471,-0.32429,-0.24386
2017-12-29,Fri,-0.44043,-0.42357,-0.41114,-0.39329,-0.38471,-0.32429,-0.24386
2017-12-28,Thu,-0.43429,-0.42357,-0.41114,-0.39329,-0.38471,-0.32143,-0.24386
2017-12-27,Wed,-0.43714,-0.42571,-0.41971,-0.39829,-0.38471,-0.32157,-0.24457
2017-12-22,Fri,-0.43429,-0.4239,-0.41686,-0.39543,-0.38471,-0.32071,-0.24457
2017-12-21,Thu,-0.43357,-0.42786,-0.41614,-0.39614,-0.38471,-0.31929,-0.24529
2017-12-20,Wed,-0.43314,-0.42214,-0.41614,-0.39471,-0.38686,-0.32071,-0.24743
2017-12-19,Tue,-0.43357,-0.42143,-0.40686,-0.39186,-0.385,-0.32514,-0.26029
2017-12-18,Mon,-0.43214,-0.42071,-0.40614,-0.39357,-0.38571,-0.32157,-0.261
2017-12-15,Fri,-0.43429,-0.42714,-0.409,-0.39557,-0.38571,-0.32157,-0.261
2017-12-14,Thu,-0.43214,-0.42214,-0.40829,-0.39357,-0.38429,-0.318,-0.25857
2017-12-13,Wed,-0.43814,-0.42071,-0.417,-0.39286,-0.38643,-0.31586,-0.25829
2017-12-12,Tue,-0.43786,-0.41929,-0.41114,-0.39143,-0.38643,-0.32229,-0.25686
2017-12-11,Mon,-0.43714,-0.42571,-0.404,-0.39143,-0.38643,-0.318,-0.25829
2017-12-08,Fri,-0.43843,-0.42571,-0.40471,-0.39143,-0.387,-0.31657,-0.25614
2017-12-07,Thu,-0.43971,-0.42643,-0.40343,-0.38929,-0.37929,-0.31443,-0.25614
2017-12-06,Wed,-0.43943,-0.41679,-0.40214,-0.38886,-0.37929,-0.31514,-0.25857
2017-12-05,Tue,-0.43571,-0.41429,-0.40286,-0.38886,-0.38,-0.31514,-0.25786
2017-12-04,Mon,-0.43571,-0.41343,-0.39941,-0.38814,-0.38343,-0.31229,-0.25786
2017-12-01,Fri,-0.43786,-0.41429,-0.39918,-0.38814,-0.38343,-0.31157,-0.25586
2017-11-30,Thu,-0.435,-0.42357,-0.40229,-0.39129,-0.38171,-0.318,-0.25157
2017-11-29,Wed,-0.43786,-0.42543,-0.40229,-0.39129,-0.38171,-0.32229,-0.25086
2017-11-28,Tue,-0.43714,-0.41871,-0.40229,-0.39486,-0.38171,-0.31729,-0.249
2017-11-27,Mon,-0.43829,-0.42071,-0.40214,-0.39414,-0.381,-0.31586,-0.24686
2017-11-24,Fri,-0.439,-0.42514,-0.40214,-0.39386,-0.381,-0.31586,-0.24686
2017-11-23,Thu,-0.43814,-0.41857,-0.40071,-0.39243,-0.37957,-0.31586,-0.24757
2017-11-22,Wed,-0.43829,-0.41866,-0.39929,-0.38886,-0.37957,-0.31514,-0.24271
2017-11-21,Tue,-0.43886,-0.41886,-0.4,-0.38886,-0.37957,-0.31229,-0.24271
2017-11-20,Mon,-0.439,-0.41886,-0.40143,-0.38871,-0.37943,-0.31229,-0.23843
2017-11-17,Fri,-0.43886,-0.41871,-0.40286,-0.38857,-0.37857,-0.313,-0.23914
2017-11-16,Thu,-0.43871,-0.42229,-0.39857,-0.38857,-0.37857,-0.31657,-0.25129
2017-11-15,Wed,-0.438,-0.42229,-0.39857,-0.38857,-0.37857,-0.31657,-0.25129
2017-11-14,Tue,-0.43871,-0.42171,-0.39857,-0.38814,-0.37814,-0.31657,-0.25129
2017-11-13,Mon,-0.43886,-0.421,-0.39857,-0.38786,-0.378,-0.31443,-0.24686
2017-11-10,Fri,-0.43857,-0.41886,-0.39857,-0.38786,-0.378,-0.31443,-0.24686
2017-11-09,Thu,-0.43871,-0.421,-0.39857,-0.38786,-0.37757,-0.31371,-0.23971
2017-11-08,Wed,-0.43871,-0.42029,-0.4,-0.39071,-0.37786,-0.31371,-0.23614
2017-11-07,Tue,-0.43829,-0.41614,-0.4,-0.39071,-0.37786,-0.31443,-0.23757
2017-11-06,Mon,-0.43386,-0.41357,-0.4,-0.39071,-0.37786,-0.31429,-0.23686
2017-11-03,Fri,-0.43729,-0.41357,-0.4,-0.39071,-0.37786,-0.31571,-0.234
2017-11-02,Thu,-0.43429,-0.416,-0.39857,-0.39071,-0.37757,-0.31571,-0.23329
2017-11-01,Wed,-0.43186,-0.40914,-0.39857,-0.39071,-0.37757,-0.32171,-0.23257
2017-10-31,Tue,-0.43329,-0.416,-0.39857,-0.39071,-0.37886,-0.32171,-0.23257
2017-10-30,Mon,-0.43929,-0.416,-0.40071,-0.39286,-0.38,-0.32171,-0.23314
2017-10-27,Fri,-0.43986,-0.41593,-0.40143,-0.39286,-0.37857,-0.32171,-0.23171
2017-10-26,Thu,-0.43957,-0.416,-0.40286,-0.39286,-0.38143,-0.32157,-0.23314
2017-10-25,Wed,-0.43943,-0.4161,-0.405,-0.39,-0.38086,-0.32086,-0.23243
2017-10-24,Tue,-0.43914,-0.41893,-0.405,-0.38871,-0.37943,-0.31657,-0.22586
2017-10-23,Mon,-0.43757,-0.419,-0.405,-0.38871,-0.37871,-0.31514,-0.22014
2017-10-20,Fri,-0.43529,-0.41986,-0.405,-0.38871,-0.37729,-0.313,-0.22014
2017-10-19,Thu,-0.43886,-0.421,-0.405,-0.38857,-0.37729,-0.313,-0.22014
2017-10-18,Wed,-0.439,-0.42114,-0.405,-0.38857,-0.37514,-0.31729,-0.23014
2017-10-17,Tue,-0.43729,-0.41971,-0.405,-0.39071,-0.37514,-0.31157,-0.23014
2017-10-16,Mon,-0.43871,-0.414,-0.405,-0.39071,-0.37514,-0.31157,-0.23029
2017-10-13,Fri,-0.43614,-0.419,-0.40214,-0.39071,-0.37514,-0.31157,-0.22986
2017-10-12,Thu,-0.43257,-0.41971,-0.40071,-0.39071,-0.37571,-0.31014,-0.22543
2017-10-11,Wed,-0.43543,-0.41971,-0.40143,-0.39071,-0.37586,-0.31014,-0.22386
2017-10-10,Tue,-0.43657,-0.41857,-0.40071,-0.39071,-0.37586,-0.30871,-0.22243
2017-10-09,Mon,-0.43229,-0.41286,-0.405,-0.39071,-0.37643,-0.30871,-0.22086
2017-10-06,Fri,-0.43586,-0.41643,-0.405,-0.39071,-0.37643,-0.30929,-0.22271
2017-10-05,Thu,-0.43514,-0.41714,-0.405,-0.39,-0.37643,-0.30857,-0.22114
2017-10-04,Wed,-0.43371,-0.41143,-0.405,-0.39143,-0.37786,-0.30829,-0.21043
2017-10-03,Tue,-0.43086,-0.41714,-0.405,-0.39071,-0.37786,-0.30829,-0.22114
2017-10-02,Mon,-0.42971,-0.41571,-0.40429,-0.39071,-0.38086,-0.30929,-0.22114
2017-09-29,Fri,-0.43471,-0.41714,-0.40357,-0.38929,-0.37943,-0.30929,-0.221
2017-09-28,Thu,-0.43186,-0.41714,-0.40357,-0.38929,-0.37957,-0.30929,-0.21957
2017-09-27,Wed,-0.43329,-0.41571,-0.40286,-0.38929,-0.37757,-0.30571,-0.21943
2017-09-26,Tue,-0.43329,-0.41214,-0.40214,-0.39143,-0.379,-0.30571,-0.21943
2017-09-25,Mon,-0.43329,-0.40857,-0.40071,-0.39143,-0.37929,-0.305,-0.21943
2017-09-22,Fri,-0.43329,-0.41714,-0.40071,-0.39,-0.37829,-0.305,-0.21943
2017-09-21,Thu,-0.43186,-0.41714,-0.405,-0.39,-0.37871,-0.305,-0.21943
2017-09-20,Wed,-0.42614,-0.41286,-0.405,-0.39,-0.37871,-0.30429,-0.21943
2017-09-19,Tue,-0.42757,-0.40857,-0.40357,-0.38857,-0.378,-0.30571,-0.22029
2017-09-18,Mon,-0.429,-0.40786,-0.40357,-0.38857,-0.378,-0.30429,-0.22014
2017-09-15,Fri,-0.43043,-0.41286,-0.40143,-0.38714,-0.37657,-0.30286,-0.22
2017-09-14,Thu,-0.42757,-0.41,-0.40143,-0.38714,-0.37557,-0.30357,-0.21857
2017-09-13,Wed,-0.43043,-0.41,-0.40143,-0.38714,-0.37457,-0.30429,-0.21686
2017-09-12,Tue,-0.42757,-0.40857,-0.40357,-0.38714,-0.37571,-0.30429,-0.21543
2017-09-11,Mon,-0.429,-0.40857,-0.40357,-0.38714,-0.37571,-0.30429,-0.21529
2017-09-08,Fri,-0.424,-0.41286,-0.39857,-0.38571,-0.375,-0.308,-0.21314
2017-09-07,Thu,-0.429,-0.40571,-0.40071,-0.38571,-0.37329,-0.30771,-0.21114
2017-09-06,Wed,-0.42686,-0.40429,-0.40071,-0.38429,-0.37329,-0.30771,-0.21043
2017-09-05,Tue,-0.42471,-0.405,-0.40071,-0.38429,-0.37329,-0.30771,-0.21029
2017-09-04,Mon,-0.42757,-0.40571,-0.40071,-0.38286,-0.37329,-0.30757,-0.20943
2017-09-01,Fri,-0.429,-0.40857,-0.40214,-0.38286,-0.37329,-0.30757,-0.20929
2017-08-31,Thu,-0.42686,-0.405,-0.40214,-0.38286,-0.37186,-0.30757,-0.20786
2017-08-30,Wed,-0.429,-0.405,-0.40143,-0.38286,-0.37257,-0.30757,-0.20786
2017-08-29,Tue,-0.429,-0.40629,-0.40143,-0.38286,-0.37257,-0.30757,-0.20843
2017-08-25,Fri,-0.42543,-0.40629,-0.4,-0.38714,-0.374,-0.307,-0.20614
2017-08-24,Thu,-0.429,-0.40629,-0.4,-0.38714,-0.37257,-0.307,-0.20471
2017-08-23,Wed,-0.429,-0.40914,-0.39857,-0.38714,-0.374,-0.307,-0.20471
2017-08-22,Tue,-0.429,-0.40914,-0.39857,-0.38714,-0.37343,-0.307,-0.20471
2017-08-21,Mon,-0.429,-0.40914,-0.4,-0.38714,-0.37329,-0.30414,-0.20471
2017-08-18,Fri,-0.42829,-0.41343,-0.4,-0.38714,-0.37757,-0.30414,-0.20471
2017-08-17,Thu,-0.42829,-0.41057,-0.4,-0.38429,-0.37757,-0.30329,-0.20471
2017-08-16,Wed,-0.429,-0.41343,-0.4,-0.38429,-0.37757,-0.30329,-0.20429
2017-08-15,Tue,-0.42471,-0.40914,-0.40071,-0.38429,-0.37757,-0.30329,-0.20429
2017-08-14,Mon,-0.42471,-0.40914,-0.40071,-0.38429,-0.37771,-0.30329,-0.20357
2017-08-11,Fri,-0.429,-0.40914,-0.40071,-0.38429,-0.38429,-0.30257,-0.20271
2017-08-10,Thu,-0.42829,-0.40914,-0.40143,-0.38429,-0.37486,-0.30257,-0.20071
2017-08-09,Wed,-0.429,-0.41343,-0.40143,-0.38429,-0.37271,-0.30114,-0.19714
2017-08-08,Tue,-0.42829,-0.40629,-0.40143,-0.38429,-0.37271,-0.30114,-0.19486
2017-08-07,Mon,-0.42757,-0.40629,-0.40143,-0.38429,-0.37271,-0.29971,-0.19043
2017-08-04,Fri,-0.429,-0.40914,-0.40143,-0.38429,-0.37271,-0.30043,-0.19043
2017-08-03,Thu,-0.429,-0.40914,-0.40143,-0.38429,-0.373,-0.29829,-0.189
2017-08-02,Wed,-0.429,-0.40914,-0.4,-0.38429,-0.37729,-0.299,-0.18829
2017-08-01,Tue,-0.429,-0.40914,-0.39786,-0.38429,-0.37729,-0.299,-0.18743
2017-07-31,Mon,-0.42329,-0.40629,-0.39786,-0.38643,-0.37729,-0.299,-0.18671
2017-07-28,Fri,-0.429,-0.40629,-0.39786,-0.38643,-0.37729,-0.299,-0.18743
2017-07-27,Thu,-0.429,-0.40643,-0.39786,-0.38643,-0.37729,-0.30043,-0.18743
2017-07-26,Wed,-0.42686,-0.40643,-0.39857,-0.38786,-0.37786,-0.30043,-0.18743
2017-07-25,Tue,-0.429,-0.40214,-0.39929,-0.38786,-0.37286,-0.30043,-0.18729
2017-07-24,Mon,-0.429,-0.40643,-0.40214,-0.38786,-0.37286,-0.30043,-0.18729
2017-07-21,Fri,-0.42471,-0.40643,-0.40214,-0.38786,-0.37643,-0.30043,-0.18729
2017-07-20,Thu,-0.42471,-0.41071,-0.40214,-0.38571,-0.37643,-0.30329,-0.18486
2017-07-19,Wed,-0.42829,-0.415,-0.39786,-0.38571,-0.37643,-0.30329,-0.18486
2017-07-18,Tue,-0.429,-0.40643,-0.39929,-0.38571,-0.37614,-0.30329,-0.18271
2017-07-17,Mon,-0.42329,-0.41071,-0.4,-0.38571,-0.37157,-0.30471,-0.18343
2017-07-14,Fri,-0.42329,-0.415,-0.4,-0.38571,-0.37586,-0.30471,-0.18486
2017-07-13,Thu,-0.42471,-0.41071,-0.40071,-0.38714,-0.37229,-0.30614,-0.18486
2017-07-12,Wed,-0.42471,-0.41071,-0.40357,-0.38714,-0.37229,-0.30614,-0.18414
2017-07-11,Tue,-0.429,-0.40643,-0.40357,-0.38714,-0.37214,-0.30614,-0.18414
2017-07-10,Mon,-0.42471,-0.41214,-0.405,-0.38857,-0.38857,-0.30614,-0.182
2017-07-07,Fri,-0.42543,-0.41214,-0.39929,-0.39,-0.375,-0.30757,-0.18343
2017-07-06,Thu,-0.42543,-0.41071,-0.39929,-0.39214,-0.375,-0.30771,-0.18986
2017-07-05,Wed,-0.43043,-0.40786,-0.39929,-0.39214,-0.375,-0.30771,-0.18614
2017-07-04,Tue,-0.43043,-0.405,-0.39929,-0.39214,-0.37357,-0.30543,-0.18829
2017-07-03,Mon,-0.429,-0.40786,-0.40071,-0.39071,-0.372,-0.30543,-0.19043
2017-06-30,Fri,-0.42829,-0.40786,-0.40071,-0.39071,-0.372,-0.30529,-0.18686
2017-06-29,Thu,-0.42757,-0.40786,-0.40071,-0.39071,-0.372,-0.29971,-0.18471
2017-06-28,Wed,-0.42614,-0.40929,-0.40071,-0.38714,-0.37286,-0.30171,-0.18329
2017-06-27,Tue,-0.43043,-0.405,-0.40143,-0.38857,-0.37286,-0.30029,-0.184
2017-06-26,Mon,-0.43043,-0.40929,-0.40286,-0.38857,-0.37286,-0.30029,-0.18614
